#File_name	N0	b_value	Area
D_146.50_-20.50_0.50 146.14 1.07 11498
D_146.50_-21.00_0.50 78.26 1.07 11463
D_146.50_-21.50_0.50 49.67 1.07 11426
D_146.50_-22.00_0.50 52.04 1.07 11389
D_146.50_-22.50_0.50 38.66 1.07 11350
D_146.50_-23.50_0.50 43.73 1.07 11271
D_146.50_-24.00_0.50 43.73 1.07 11230
D_146.50_-26.50_0.50 51.27 1.07 11014
D_146.50_-27.00_0.50 51.27 1.07 10968
D_146.50_-27.50_0.50 166.21 1.07 10922
D_146.50_-28.00_0.50 241.87 1.07 10874
D_146.50_-28.50_0.50 164.57 1.07 10826
D_146.50_-29.00_0.50 74.40 1.07 10777
D_146.50_-30.00_0.50 67.96 1.07 10676
D_146.50_-30.50_0.50 56.07 1.07 10625
D_146.50_-32.00_0.50 38.42 1.07 10465
D_146.50_-32.50_0.50 38.91 1.07 10411
D_146.50_-33.00_0.50 29.23 1.07 10355
D_146.50_-33.50_0.50 41.54 1.07 10299
D_146.50_-34.00_0.50 39.21 1.07 10242
D_146.50_-34.50_0.50 413.85 1.28 10184
D_146.50_-35.00_0.50 878.72 1.28 10125
D_146.50_-35.50_0.50 585.32 1.28 10065
D_146.50_-36.00_0.50 1802.43 1.28 10005
D_146.50_-36.50_0.50 2810.51 1.28 9944
D_146.50_-37.00_0.50 4280.00 1.28 9882
D_146.50_-37.50_0.50 4622.78 1.28 9820
D_146.50_-38.00_0.50 6040.32 1.28 9756
D_146.50_-38.50_0.50 6913.65 1.28 9692
D_146.50_-39.00_0.50 2774.76 1.28 9627
D_146.50_-39.50_0.50 228.71 1.28 9562
D_146.50_-40.00_0.50 76.25 1.28 9495
D_146.50_-40.50_0.50 254.49 1.28 9428
D_146.50_-41.00_0.50 315.27 1.28 9360
D_146.50_-41.50_0.50 1181.86 1.28 9291
D_146.50_-42.00_0.50 2138.06 1.28 9222
D_146.50_-42.50_0.50 1300.37 1.28 9152
D_146.50_-43.00_0.50 802.00 1.28 9081
D_146.50_-43.50_0.50 460.04 1.28 9009
D_146.50_-44.00_0.50 304.80 1.28 8937
D_146.50_-44.50_0.50 23.55 1.00 8864
D_147.00_-16.50_0.50 182.03 1.07 11754
D_147.00_-17.00_0.50 219.68 1.07 11725
D_147.00_-17.50_0.50 52.01 1.07 11695
D_147.00_-18.00_0.50 198.75 1.07 11664
D_147.00_-18.50_0.50 352.60 1.07 11633
D_147.00_-19.00_0.50 149.54 1.07 11600
D_147.00_-19.50_0.50 30.22 1.07 11567
D_147.00_-20.00_0.50 121.71 1.07 11533
D_147.00_-20.50_0.50 151.49 1.07 11498
D_147.00_-21.00_0.50 60.91 1.07 11463
D_147.00_-21.50_0.50 53.87 1.07 11426
D_147.00_-22.00_0.50 67.22 1.07 11389
D_147.00_-22.50_0.50 93.38 1.07 11350
D_147.00_-23.00_0.50 43.73 1.07 11311
D_147.00_-23.50_0.50 43.73 1.07 11271
D_147.00_-24.00_0.50 43.73 1.07 11230
D_147.00_-27.00_0.50 47.18 1.07 10968
D_147.00_-27.50_0.50 175.30 1.07 10922
D_147.00_-28.00_0.50 216.47 1.07 10874
D_147.00_-28.50_0.50 139.21 1.07 10826
D_147.00_-29.00_0.50 67.91 1.07 10777
D_147.00_-30.00_0.50 71.92 1.07 10676
D_147.00_-30.50_0.50 116.19 1.07 10625
D_147.00_-31.00_0.50 53.29 1.07 10572
D_147.00_-32.00_0.50 48.69 1.07 10465
D_147.00_-32.50_0.50 70.87 1.07 10411
D_147.00_-33.00_0.50 61.33 1.07 10355
D_147.00_-33.50_0.50 247.59 1.07 10299
D_147.00_-34.00_0.50 2519.26 1.28 10242
D_147.00_-34.50_0.50 1943.81 1.28 10184
D_147.00_-35.00_0.50 485.41 1.28 10125
D_147.00_-35.50_0.50 429.94 1.28 10065
D_147.00_-36.00_0.50 710.78 1.28 10005
D_147.00_-36.50_0.50 1848.04 1.28 9944
D_147.00_-37.00_0.50 6162.02 1.28 9882
D_147.00_-37.50_0.50 5710.94 1.28 9820
D_147.00_-38.00_0.50 2055.00 1.28 9756
D_147.00_-38.50_0.50 1687.53 1.28 9692
D_147.00_-39.00_0.50 970.97 1.28 9627
D_147.00_-39.50_0.50 122.30 1.28 9562
D_147.00_-40.00_0.50 75.97 1.28 9495
D_147.00_-40.50_0.50 151.46 1.28 9428
D_147.00_-41.00_0.50 165.96 1.28 9360
D_147.00_-41.50_0.50 427.28 1.28 9291
D_147.00_-42.00_0.50 942.80 1.28 9222
D_147.00_-42.50_0.50 724.78 1.28 9152
D_147.00_-43.00_0.50 165.96 1.28 9081
D_147.00_-43.50_0.50 299.23 1.28 9009
D_147.00_-44.00_0.50 320.15 1.28 8937
D_147.00_-44.50_0.50 22.88 1.00 8864
D_147.50_-18.00_0.50 198.75 1.07 11664
D_147.50_-18.50_0.50 245.29 1.07 11633
D_147.50_-19.00_0.50 191.28 1.07 11600
D_147.50_-19.50_0.50 138.04 1.07 11567
D_147.50_-20.00_0.50 31.77 1.07 11533
D_147.50_-20.50_0.50 26.72 1.07 11498
D_147.50_-21.50_0.50 20.88 1.07 11426
D_147.50_-22.00_0.50 37.50 1.07 11389
D_147.50_-22.50_0.50 78.52 1.07 11350
D_147.50_-23.00_0.50 78.52 1.07 11311
D_147.50_-23.50_0.50 23.62 1.07 11271
D_147.50_-27.00_0.50 41.07 1.07 10968
D_147.50_-27.50_0.50 48.85 1.07 10922
D_147.50_-28.00_0.50 92.66 1.07 10874
D_147.50_-28.50_0.50 77.70 1.07 10826
D_147.50_-30.00_0.50 49.74 1.07 10676
D_147.50_-30.50_0.50 76.68 1.07 10625
D_147.50_-31.00_0.50 50.77 1.07 10572
D_147.50_-32.00_0.50 18.06 1.07 10465
D_147.50_-32.50_0.50 47.48 1.07 10411
D_147.50_-33.00_0.50 44.80 1.07 10355
D_147.50_-33.50_0.50 1162.06 1.28 10299
D_147.50_-34.00_0.50 2695.80 1.28 10242
D_147.50_-34.50_0.50 2381.50 1.28 10184
D_147.50_-35.00_0.50 767.24 1.28 10125
D_147.50_-35.50_0.50 535.75 1.28 10065
D_147.50_-36.00_0.50 531.75 1.28 10005
D_147.50_-36.50_0.50 2032.07 1.28 9944
D_147.50_-37.00_0.50 5365.96 1.28 9882
D_147.50_-37.50_0.50 3116.77 1.28 9820
D_147.50_-38.00_0.50 654.17 1.28 9756
D_147.50_-38.50_0.50 557.47 1.28 9692
D_147.50_-39.00_0.50 168.63 1.28 9627
D_147.50_-39.50_0.50 71.50 1.28 9562
D_147.50_-40.50_0.50 72.97 1.28 9428
D_147.50_-41.00_0.50 117.35 1.28 9360
D_147.50_-41.50_0.50 2707.53 1.28 9291
D_147.50_-42.00_0.50 2509.76 1.28 9222
D_147.50_-42.50_0.50 1107.10 1.28 9152
D_147.50_-43.00_0.50 331.92 1.28 9081
D_147.50_-43.50_0.50 387.10 1.28 9009
D_147.50_-44.00_0.50 387.10 1.28 8937
D_147.50_-44.50_0.50 13.21 1.00 8864
D_148.00_-19.00_0.50 222.24 1.07 11600
D_148.00_-19.50_0.50 229.02 1.07 11567
D_148.00_-20.00_0.50 36.93 1.07 11533
D_148.00_-22.50_0.50 30.22 1.07 11350
D_148.00_-23.00_0.50 45.81 1.07 11311
D_148.00_-23.50_0.50 23.62 1.07 11271
D_148.00_-28.00_0.50 80.53 1.07 10874
D_148.00_-28.50_0.50 72.60 1.07 10826
D_148.00_-29.00_0.50 75.98 1.07 10777
D_148.00_-29.50_0.50 65.69 1.07 10727
D_148.00_-31.50_0.50 29.56 1.07 10519
D_148.00_-32.00_0.50 107.10 1.07 10465
D_148.00_-32.50_0.50 144.55 1.07 10411
D_148.00_-33.00_0.50 786.71 1.28 10355
D_148.00_-33.50_0.50 1327.77 1.28 10299
D_148.00_-34.00_0.50 2398.53 1.28 10242
D_148.00_-34.50_0.50 1986.57 1.28 10184
D_148.00_-35.00_0.50 931.09 1.28 10125
D_148.00_-35.50_0.50 433.01 1.28 10065
D_148.00_-36.00_0.50 1157.73 1.28 10005
D_148.00_-36.50_0.50 1652.96 1.28 9944
D_148.00_-37.00_0.50 1434.94 1.28 9882
D_148.00_-37.50_0.50 985.50 1.28 9820
D_148.00_-38.00_0.50 608.84 1.28 9756
D_148.00_-38.50_0.50 518.77 1.28 9692
D_148.00_-39.00_0.50 1545.05 1.28 9627
D_148.00_-39.50_0.50 1399.39 1.28 9562
D_148.00_-40.00_0.50 1361.63 1.28 9495
D_148.00_-40.50_0.50 149.89 1.28 9428
D_148.00_-41.00_0.50 149.54 1.28 9360
D_148.00_-41.50_0.50 2688.12 1.28 9291
D_148.00_-42.00_0.50 1506.90 1.28 9222
D_148.00_-42.50_0.50 428.30 1.28 9152
D_148.00_-43.00_0.50 165.96 1.28 9081
D_148.00_-43.50_0.50 195.70 1.28 9009
D_148.00_-44.00_0.50 195.70 1.28 8937
D_148.00_-44.50_0.50 16.63 1.00 8864
D_148.50_-19.00_0.50 107.12 1.07 11600
D_148.50_-19.50_0.50 156.57 1.07 11567
D_148.50_-20.00_0.50 93.38 1.07 11533
D_148.50_-20.50_0.50 52.01 1.07 11498
D_148.50_-21.00_0.50 20.88 1.07 11463
D_148.50_-27.50_0.50 23.59 1.07 10922
D_148.50_-28.00_0.50 173.27 1.07 10874
D_148.50_-28.50_0.50 189.68 1.07 10826
D_148.50_-29.00_0.50 188.12 1.07 10777
D_148.50_-29.50_0.50 105.27 1.07 10727
D_148.50_-30.00_0.50 38.70 1.07 10676
D_148.50_-31.50_0.50 29.56 1.07 10519
D_148.50_-32.00_0.50 176.47 1.07 10465
D_148.50_-32.50_0.50 1235.79 1.28 10411
D_148.50_-33.00_0.50 1296.39 1.28 10355
D_148.50_-33.50_0.50 2504.59 1.28 10299
D_148.50_-34.00_0.50 3927.71 1.28 10242
D_148.50_-34.50_0.50 5378.74 1.28 10184
D_148.50_-35.00_0.50 3643.14 1.28 10125
D_148.50_-35.50_0.50 898.04 1.28 10065
D_148.50_-36.00_0.50 2956.73 1.28 10005
D_148.50_-36.50_0.50 2907.96 1.28 9944
D_148.50_-37.00_0.50 670.25 1.28 9882
D_148.50_-37.50_0.50 582.28 1.28 9820
D_148.50_-38.00_0.50 718.37 1.28 9756
D_148.50_-38.50_0.50 830.32 1.28 9692
D_148.50_-39.00_0.50 1641.46 1.28 9627
D_148.50_-39.50_0.50 1399.91 1.28 9562
D_148.50_-40.00_0.50 128.73 1.00 9495
D_148.50_-40.50_0.50 21.99 1.00 9428
D_148.50_-41.00_0.50 20.92 1.00 9360
D_148.50_-41.50_0.50 23.52 1.00 9291
D_148.50_-42.00_0.50 26.03 1.00 9222
D_148.50_-42.50_0.50 11.78 1.00 9152
D_148.50_-43.50_0.50 14.82 1.00 9009
D_148.50_-44.00_0.50 14.82 1.00 8937
D_148.50_-44.50_0.50 16.63 1.00 8864
D_149.00_-18.00_0.50 20.88 1.07 11664
D_149.00_-18.50_0.50 20.88 1.07 11633
D_149.00_-19.00_0.50 186.20 1.07 11600
D_149.00_-19.50_0.50 220.24 1.07 11567
D_149.00_-20.00_0.50 90.08 1.07 11533
D_149.00_-20.50_0.50 52.01 1.07 11498
D_149.00_-21.00_0.50 136.46 1.07 11463
D_149.00_-21.50_0.50 127.54 1.07 11426
D_149.00_-22.00_0.50 20.88 1.07 11389
D_149.00_-22.50_0.50 20.88 1.07 11350
D_149.00_-23.00_0.50 20.88 1.07 11311
D_149.00_-23.50_0.50 27.89 1.07 11271
D_149.00_-27.50_0.50 118.23 1.07 10922
D_149.00_-28.00_0.50 271.93 1.07 10874
D_149.00_-28.50_0.50 272.28 1.07 10826
D_149.00_-29.00_0.50 224.04 1.07 10777
D_149.00_-29.50_0.50 42.56 1.07 10727
D_149.00_-30.00_0.50 35.55 1.07 10676
D_149.00_-30.50_0.50 33.43 1.07 10625
D_149.00_-31.00_0.50 143.64 1.07 10572
D_149.00_-31.50_0.50 130.83 1.07 10519
D_149.00_-32.00_0.50 840.26 1.28 10465
D_149.00_-32.50_0.50 1206.41 1.28 10411
D_149.00_-33.00_0.50 1374.34 1.28 10355
D_149.00_-33.50_0.50 1738.41 1.28 10299
D_149.00_-34.00_0.50 4163.00 1.28 10242
D_149.00_-34.50_0.50 15629.99 1.28 10184
D_149.00_-35.00_0.50 13461.96 1.28 10125
D_149.00_-35.50_0.50 1586.52 1.28 10065
D_149.00_-36.00_0.50 2825.52 1.28 10005
D_149.00_-36.50_0.50 2806.92 1.28 9944
D_149.00_-37.00_0.50 252.95 1.28 9882
D_149.00_-37.50_0.50 516.96 1.28 9820
D_149.00_-38.00_0.50 936.57 1.28 9756
D_149.00_-38.50_0.50 607.93 1.28 9692
D_149.00_-39.00_0.50 1856.59 1.28 9627
D_149.00_-39.50_0.50 2946.11 1.28 9562
D_149.00_-40.00_0.50 214.77 1.00 9495
D_149.00_-40.50_0.50 12.00 1.00 9428
D_149.00_-41.00_0.50 11.78 1.00 9360
D_149.00_-41.50_0.50 23.52 1.00 9291
D_149.00_-42.00_0.50 26.03 1.00 9222
D_149.00_-42.50_0.50 19.78 1.00 9152
D_149.00_-43.00_0.50 16.63 1.00 9081
D_149.00_-43.50_0.50 14.82 1.00 9009
D_149.00_-44.00_0.50 14.82 1.00 8937
D_149.50_-18.00_0.50 20.88 1.07 11664
D_149.50_-18.50_0.50 52.01 1.07 11633
D_149.50_-19.00_0.50 230.60 1.07 11600
D_149.50_-19.50_0.50 193.95 1.07 11567
D_149.50_-20.00_0.50 34.71 1.07 11533
D_149.50_-20.50_0.50 30.22 1.07 11498
D_149.50_-21.00_0.50 127.54 1.07 11463
D_149.50_-21.50_0.50 127.54 1.07 11426
D_149.50_-22.00_0.50 20.88 1.07 11389
D_149.50_-22.50_0.50 20.88 1.07 11350
D_149.50_-23.00_0.50 27.89 1.07 11311
D_149.50_-23.50_0.50 37.25 1.07 11271
D_149.50_-24.50_0.50 26.69 1.07 11189
D_149.50_-25.00_0.50 26.69 1.07 11146
D_149.50_-27.50_0.50 103.83 1.07 10922
D_149.50_-28.00_0.50 139.69 1.07 10874
D_149.50_-28.50_0.50 130.29 1.07 10826
D_149.50_-29.00_0.50 94.82 1.07 10777
D_149.50_-30.00_0.50 9.75 1.07 10676
D_149.50_-30.50_0.50 35.61 1.07 10625
D_149.50_-31.00_0.50 143.41 1.07 10572
D_149.50_-31.50_0.50 165.91 1.07 10519
D_149.50_-32.00_0.50 1266.28 1.28 10465
D_149.50_-32.50_0.50 1793.76 1.28 10411
D_149.50_-33.00_0.50 1202.40 1.28 10355
D_149.50_-33.50_0.50 845.41 1.28 10299
D_149.50_-34.00_0.50 2472.71 1.28 10242
D_149.50_-34.50_0.50 12466.37 1.28 10184
D_149.50_-35.00_0.50 11368.40 1.28 10125
D_149.50_-35.50_0.50 1312.12 1.28 10065
D_149.50_-36.00_0.50 894.23 1.28 10005
D_149.50_-36.50_0.50 842.43 1.28 9944
D_149.50_-37.00_0.50 154.70 1.28 9882
D_149.50_-37.50_0.50 607.78 1.28 9820
D_149.50_-38.00_0.50 984.61 1.28 9756
D_149.50_-38.50_0.50 868.65 1.28 9692
D_149.50_-39.00_0.50 347.52 1.28 9627
D_149.50_-40.50_0.50 12.00 1.00 9428
D_149.50_-41.00_0.50 12.45 1.00 9360
D_149.50_-42.50_0.50 16.63 1.00 9152
D_149.50_-43.00_0.50 16.63 1.00 9081
D_150.00_-18.50_0.50 43.73 1.07 11633
D_150.00_-19.00_0.50 67.44 1.07 11600
D_150.00_-19.50_0.50 49.67 1.07 11567
D_150.00_-20.00_0.50 52.62 1.07 11533
D_150.00_-20.50_0.50 34.71 1.07 11498
D_150.00_-21.00_0.50 55.95 1.07 11463
D_150.00_-21.50_0.50 55.95 1.07 11426
D_150.00_-24.00_0.50 30.19 1.07 11230
D_150.00_-24.50_0.50 68.81 1.07 11189
D_150.00_-25.00_0.50 56.18 1.07 11146
D_150.00_-25.50_0.50 20.86 1.07 11103
D_150.00_-28.00_0.50 202.45 1.07 10874
D_150.00_-28.50_0.50 200.40 1.07 10826
D_150.00_-29.00_0.50 91.61 1.07 10777
D_150.00_-29.50_0.50 96.15 1.07 10727
D_150.00_-30.00_0.50 33.39 1.07 10676
D_150.00_-30.50_0.50 36.21 1.07 10625
D_150.00_-31.00_0.50 57.19 1.07 10572
D_150.00_-31.50_0.50 390.15 1.28 10519
D_150.00_-32.00_0.50 1136.62 1.28 10465
D_150.00_-32.50_0.50 1164.92 1.28 10411
D_150.00_-33.00_0.50 1509.98 1.28 10355
D_150.00_-33.50_0.50 1955.85 1.28 10299
D_150.00_-34.00_0.50 3798.01 1.28 10242
D_150.00_-34.50_0.50 5724.69 1.28 10184
D_150.00_-35.00_0.50 2291.78 1.28 10125
D_150.00_-35.50_0.50 733.38 1.28 10065
D_150.00_-36.00_0.50 968.30 1.28 10005
D_150.00_-36.50_0.50 1015.29 1.28 9944
D_150.00_-37.00_0.50 281.82 1.28 9882
D_150.00_-37.50_0.50 451.00 1.28 9820
D_150.00_-38.00_0.50 781.89 1.28 9756
D_150.00_-38.50_0.50 553.59 1.28 9692
D_150.00_-39.00_0.50 19.55 1.00 9627
D_150.50_-19.50_0.50 23.62 1.07 11567
D_150.50_-20.00_0.50 65.06 1.07 11533
D_150.50_-20.50_0.50 54.71 1.07 11498
D_150.50_-21.50_0.50 63.29 1.07 11426
D_150.50_-22.00_0.50 71.58 1.07 11389
D_150.50_-23.50_0.50 34.77 1.07 11271
D_150.50_-24.00_0.50 42.36 1.07 11230
D_150.50_-24.50_0.50 140.96 1.07 11189
D_150.50_-25.00_0.50 136.76 1.07 11146
D_150.50_-25.50_0.50 139.77 1.07 11103
D_150.50_-26.00_0.50 159.56 1.07 11059
D_150.50_-26.50_0.50 58.52 1.07 11014
D_150.50_-28.00_0.50 193.76 1.07 10874
D_150.50_-28.50_0.50 191.80 1.07 10826
D_150.50_-29.00_0.50 178.50 1.07 10777
D_150.50_-29.50_0.50 197.11 1.07 10727
D_150.50_-30.00_0.50 109.15 1.07 10676
D_150.50_-30.50_0.50 91.04 1.07 10625
D_150.50_-31.00_0.50 63.61 1.07 10572
D_150.50_-31.50_0.50 233.41 1.28 10519
D_150.50_-32.00_0.50 291.89 1.28 10465
D_150.50_-32.50_0.50 549.32 1.28 10411
D_150.50_-33.00_0.50 2097.11 1.28 10355
D_150.50_-33.50_0.50 2519.04 1.28 10299
D_150.50_-34.00_0.50 5256.90 1.28 10242
D_150.50_-34.50_0.50 6562.01 1.28 10184
D_150.50_-35.00_0.50 1999.81 1.28 10125
D_150.50_-35.50_0.50 374.66 1.28 10065
D_150.50_-36.00_0.50 1036.68 1.28 10005
D_150.50_-36.50_0.50 1202.56 1.28 9944
D_150.50_-37.00_0.50 603.45 1.28 9882
D_150.50_-37.50_0.50 290.19 1.28 9820
D_150.50_-38.00_0.50 369.09 1.28 9756
D_150.50_-38.50_0.50 43.53 1.00 9692
D_150.50_-39.00_0.50 19.55 1.00 9627
D_151.00_-20.00_0.50 112.41 1.07 11533
D_151.00_-20.50_0.50 127.08 1.07 11498
D_151.00_-21.00_0.50 59.01 1.07 11463
D_151.00_-21.50_0.50 82.43 1.07 11426
D_151.00_-22.00_0.50 80.97 1.07 11389
D_151.00_-22.50_0.50 158.53 1.07 11350
D_151.00_-23.00_0.50 147.02 1.07 11311
D_151.00_-23.50_0.50 28.60 1.07 11271
D_151.00_-24.00_0.50 57.54 1.07 11230
D_151.00_-24.50_0.50 195.92 1.07 11189
D_151.00_-25.00_0.50 250.84 1.07 11146
D_151.00_-25.50_0.50 260.98 1.07 11103
D_151.00_-26.00_0.50 343.36 1.07 11059
D_151.00_-26.50_0.50 179.07 1.07 11014
D_151.00_-27.00_0.50 38.92 1.07 10968
D_151.00_-28.00_0.50 13.45 1.07 10874
D_151.00_-28.50_0.50 23.15 1.07 10826
D_151.00_-29.00_0.50 126.70 1.07 10777
D_151.00_-29.50_0.50 201.51 1.07 10727
D_151.00_-30.00_0.50 283.08 1.07 10676
D_151.00_-30.50_0.50 246.15 1.07 10625
D_151.00_-31.00_0.50 94.86 1.07 10572
D_151.00_-31.50_0.50 410.25 1.28 10519
D_151.00_-32.00_0.50 394.87 1.28 10465
D_151.00_-32.50_0.50 2189.07 1.28 10411
D_151.00_-33.00_0.50 2615.34 1.28 10355
D_151.00_-33.50_0.50 1198.38 1.28 10299
D_151.00_-34.00_0.50 2052.20 1.28 10242
D_151.00_-34.50_0.50 3478.35 1.28 10184
D_151.00_-35.00_0.50 2036.40 1.28 10125
D_151.00_-35.50_0.50 450.47 1.28 10065
D_151.00_-36.00_0.50 379.98 1.28 10005
D_151.00_-36.50_0.50 601.25 1.28 9944
D_151.00_-37.00_0.50 696.94 1.28 9882
D_151.00_-37.50_0.50 212.01 1.28 9820
D_151.00_-38.00_0.50 17.91 1.00 9756
D_151.00_-38.50_0.50 17.66 1.00 9692
D_151.50_-17.50_0.50 139.71 1.07 11695
D_151.50_-19.00_0.50 163.28 1.07 11600
D_151.50_-19.50_0.50 149.38 1.07 11567
D_151.50_-20.00_0.50 58.98 1.07 11533
D_151.50_-20.50_0.50 76.49 1.07 11498
D_151.50_-21.00_0.50 72.04 1.07 11463
D_151.50_-21.50_0.50 56.28 1.07 11426
D_151.50_-22.00_0.50 32.94 1.07 11389
D_151.50_-22.50_0.50 164.09 1.07 11350
D_151.50_-23.00_0.50 163.74 1.07 11311
D_151.50_-23.50_0.50 26.69 1.07 11271
D_151.50_-24.00_0.50 81.37 1.07 11230
D_151.50_-24.50_0.50 121.55 1.07 11189
D_151.50_-25.00_0.50 356.85 1.07 11146
D_151.50_-25.50_0.50 380.51 1.07 11103
D_151.50_-26.00_0.50 288.24 1.07 11059
D_151.50_-26.50_0.50 226.54 1.07 11014
D_151.50_-27.00_0.50 47.49 1.07 10968
D_151.50_-28.00_0.50 27.95 1.07 10874
D_151.50_-28.50_0.50 50.79 1.07 10826
D_151.50_-29.00_0.50 51.12 1.07 10777
D_151.50_-29.50_0.50 184.04 1.07 10727
D_151.50_-30.00_0.50 265.40 1.07 10676
D_151.50_-30.50_0.50 190.00 1.07 10625
D_151.50_-31.00_0.50 151.97 1.07 10572
D_151.50_-31.50_0.50 370.10 1.28 10519
D_151.50_-32.00_0.50 240.42 1.28 10465
D_151.50_-32.50_0.50 6333.57 1.28 10411
D_151.50_-33.00_0.50 6523.44 1.28 10355
D_151.50_-33.50_0.50 1372.39 1.28 10299
D_151.50_-34.00_0.50 874.15 1.28 10242
D_151.50_-34.50_0.50 825.21 1.28 10184
D_151.50_-35.00_0.50 535.36 1.28 10125
D_151.50_-35.50_0.50 296.20 1.28 10065
D_151.50_-36.00_0.50 68.10 1.28 10005
D_151.50_-36.50_0.50 173.72 1.28 9944
D_151.50_-37.00_0.50 47.15 1.00 9882
D_151.50_-37.50_0.50 23.15 1.00 9820
D_151.50_-38.00_0.50 19.53 1.00 9756
D_151.50_-38.50_0.50 17.66 1.00 9692
D_152.00_-19.00_0.50 211.89 1.07 11600
D_152.00_-19.50_0.50 194.66 1.07 11567
D_152.00_-22.00_0.50 32.94 1.07 11389
D_152.00_-22.50_0.50 32.94 1.07 11350
D_152.00_-23.00_0.50 160.86 1.07 11311
D_152.00_-23.50_0.50 574.44 1.07 11271
D_152.00_-24.00_0.50 1108.15 1.07 11230
D_152.00_-24.50_0.50 88.36 1.07 11189
D_152.00_-25.00_0.50 247.41 1.07 11146
D_152.00_-25.50_0.50 278.15 1.07 11103
D_152.00_-26.00_0.50 143.66 1.07 11059
D_152.00_-26.50_0.50 135.42 1.07 11014
D_152.00_-27.00_0.50 60.81 1.07 10968
D_152.00_-27.50_0.50 77.81 1.07 10922
D_152.00_-28.00_0.50 70.89 1.07 10874
D_152.00_-28.50_0.50 35.22 1.07 10826
D_152.00_-29.00_0.50 17.21 1.07 10777
D_152.00_-29.50_0.50 75.02 1.07 10727
D_152.00_-30.00_0.50 72.39 1.07 10676
D_152.00_-30.50_0.50 63.10 1.07 10625
D_152.00_-31.00_0.50 62.85 1.07 10572
D_152.00_-31.50_0.50 58.77 1.28 10519
D_152.00_-32.00_0.50 413.97 1.28 10465
D_152.00_-32.50_0.50 4743.04 1.28 10411
D_152.00_-33.00_0.50 4856.68 1.28 10355
D_152.00_-33.50_0.50 1636.16 1.28 10299
D_152.00_-34.00_0.50 847.72 1.28 10242
D_152.00_-34.50_0.50 416.42 1.28 10184
D_152.00_-35.00_0.50 93.83 1.28 10125
D_152.00_-35.50_0.50 37.77 1.28 10065
D_152.50_-20.50_0.50 67.71 1.07 11498
D_152.50_-21.00_0.50 139.02 1.07 11463
D_152.50_-21.50_0.50 130.03 1.07 11426
D_152.50_-22.00_0.50 44.48 1.07 11389
D_152.50_-23.00_0.50 173.35 1.07 11311
D_152.50_-23.50_0.50 498.30 1.07 11271
D_152.50_-24.00_0.50 710.96 1.07 11230
D_152.50_-24.50_0.50 114.75 1.07 11189
D_152.50_-25.00_0.50 214.72 1.07 11146
D_152.50_-25.50_0.50 223.24 1.07 11103
D_152.50_-26.00_0.50 157.66 1.07 11059
D_152.50_-26.50_0.50 103.20 1.07 11014
D_152.50_-27.00_0.50 176.88 1.07 10968
D_152.50_-27.50_0.50 136.48 1.07 10922
D_152.50_-28.00_0.50 101.24 1.07 10874
D_152.50_-28.50_0.50 51.39 1.07 10826
D_152.50_-29.00_0.50 19.46 1.07 10777
D_152.50_-29.50_0.50 16.58 1.07 10727
D_152.50_-30.50_0.50 31.93 1.07 10625
D_152.50_-31.00_0.50 31.93 1.07 10572
D_152.50_-31.50_0.50 195.52 1.28 10519
D_152.50_-32.00_0.50 735.14 1.28 10465
D_152.50_-32.50_0.50 670.70 1.28 10411
D_152.50_-33.00_0.50 436.59 1.28 10355
D_152.50_-33.50_0.50 408.23 1.28 10299
D_152.50_-34.00_0.50 438.04 1.28 10242
D_152.50_-34.50_0.50 8.77 1.00 10184
D_153.00_-20.50_0.50 71.81 1.07 11498
D_153.00_-21.00_0.50 162.16 1.07 11463
D_153.00_-21.50_0.50 130.73 1.07 11426
D_153.00_-22.00_0.50 179.36 1.07 11389
D_153.00_-22.50_0.50 152.27 1.07 11350
D_153.00_-23.00_0.50 137.19 1.07 11311
D_153.00_-23.50_0.50 520.75 1.07 11271
D_153.00_-24.00_0.50 713.21 1.07 11230
D_153.00_-24.50_0.50 113.87 1.07 11189
D_153.00_-25.00_0.50 213.80 1.07 11146
D_153.00_-25.50_0.50 185.47 1.07 11103
D_153.00_-26.00_0.50 162.31 1.07 11059
D_153.00_-26.50_0.50 97.51 1.07 11014
D_153.00_-27.00_0.50 127.93 1.07 10968
D_153.00_-27.50_0.50 83.37 1.07 10922
D_153.00_-28.00_0.50 42.04 1.07 10874
D_153.00_-28.50_0.50 33.55 1.07 10826
D_153.00_-29.00_0.50 27.53 1.07 10777
D_153.00_-29.50_0.50 23.44 1.07 10727
D_153.00_-30.50_0.50 28.46 1.07 10625
D_153.00_-31.00_0.50 28.46 1.07 10572
D_153.00_-31.50_0.50 152.50 1.28 10519
D_153.00_-32.00_0.50 351.61 1.28 10465
D_153.00_-32.50_0.50 211.14 1.28 10411
D_153.50_-22.00_0.50 176.17 1.07 11389
D_153.50_-22.50_0.50 172.08 1.07 11350
D_153.50_-23.00_0.50 60.09 1.07 11311
D_153.50_-23.50_0.50 77.33 1.07 11271
D_153.50_-24.00_0.50 103.79 1.07 11230
D_153.50_-24.50_0.50 99.58 1.07 11189
D_153.50_-25.00_0.50 94.46 1.07 11146
D_153.50_-25.50_0.50 76.96 1.07 11103
D_153.50_-26.00_0.50 47.49 1.07 11059
D_153.50_-26.50_0.50 47.49 1.07 11014
D_153.50_-27.00_0.50 24.82 1.07 10968
D_153.50_-27.50_0.50 36.38 1.07 10922
