eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,magnitudeType,Agency,flag,mx_origML,mx_origType,mx_revML,pref_mw
201311220820,2013,11,22,08,20,31,151.019,-35.371,10.0,3.1,ML,MEL,0,3.1,ML,3.04,3.24
201311221659,2013,11,22,16,59,53,138.303,-31.092,15.5,3.0,ML,ADE,0,3.0,ML,2.98,3.19
201311241925,2013,11,24,19,25,50,150.782,-34.165,5.0,2.9,ML,MEL,1,2.9,ML,2.88,3.13
201311251539,2013,11,25,15,39,53,124.529,-19.312,10.0,3.32,ML,AUST,0,3.32,ML,3.32,3.45
201311270924,2013,11,27,09,24,51,145.551,-28.23,15.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201311281319,2013,11,28,13,19,48,117.228,-34.127,7.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201311290211,2013,11,29,02,11,15,151.03,-32.464,1.0,3.33,ML,MEL,0,3.33,ML,3.33,3.46
201311300549,2013,11,30,05,49,24,139.48,-28.545,21.5,3.68,ML,ADE,0,3.68,ML,3.68,3.73
201312010951,2013,12,1,09,51,23,145.55,-17.09,0.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201312011248,2013,12,1,12,48,16,117.449,-30.654,12.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201312011250,2013,12,1,12,50,52,117.383,-30.669,17.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201312011921,2013,12,1,19,21,33,118.866,-30.341,1.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201312021154,2013,12,2,11,54,40,121.69,-31.4,15.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201312022114,2013,12,2,21,14,12,139.135,-31.656,14.5,2.6,ML,ADE,0,2.6,ML,2.55,2.89
201312061045,2013,12,6,10,45,42,121.179,-35.832,10.0,3.1,ML,AUST,0,3.1,ML,3.1,3.28
201312061207,2013,12,6,12,07,16,112.649,-25.349,10.0,3.2,ML,AUST,0,3.2,ML,3.2,3.36
201312061414,2013,12,6,14,14,43,117.127,-30.479,10.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201312070625,2013,12,7,06,25,22,117.116,-30.495,9.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201312072013,2013,12,7,20,13,15,125.557,-31.558,10.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201312072024,2013,12,7,20,24,41,125.528,-31.506,10.0,3.1,ML,AUST,0,3.1,ML,3.1,3.28
201312080647,2013,12,8,06,47,30,146.322,-38.596,14.8,3.4,ML,GG,0,3.4,ML,3.37,3.48
201312081522,2013,12,8,15,22,3,115.854,-36.385,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201312112047,2013,12,11,20,47,40,143.843,-29.569,10.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201312121724,2013,12,12,17,24,55,139.775,-25.627,12.3,2.9,ML,ADE,0,2.9,ML,2.38,2.78
201312132053,2013,12,13,20,53,53,143.227,-35.547,10.0,2.6,ML,MEL,0,2.6,ML,2.57,2.91
201312140939,2013,12,14,09,39,21,145.5,-41.807,0.0,2.5,ML,MEL,0,2.5,ML,2.47,2.84
201312141432,2013,12,14,14,32,36,117.026,-32.248,13.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201312150502,2013,12,15,05,02,46,121.982,-29.092,0.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201312150550,2013,12,15,05,50,22,143.238,-35.493,10.0,2.5,ML,MEL,0,2.5,ML,2.47,2.84
201312150732,2013,12,15,07,32,13,125.637,-31.637,10.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201312160207,2013,12,16,02,07,11,138.553,-31.562,10.9,3.0,ML,ADE,0,3.0,ML,2.95,3.17
201312161702,2013,12,16,17,02,18,117.479,-30.613,10.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201312161838,2013,12,16,18,38,44,125.154,-21.811,15.0,3.2,ML,AUST,0,3.2,ML,3.2,3.36
201312180401,2013,12,18,04,01,57,117.42,-30.654,6.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201312200941,2013,12,20,09,41,26,150.779,-34.161,10.0,2.7,ML,MEL,0,2.7,ML,2.68,2.98
201312221619,2013,12,22,16,19,36,143.741,-36.29,4.0,2.9,ML,MEL,0,2.9,ML,2.86,3.11
201312230852,2013,12,23,08,52,52,116.269,-31.187,1.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201312231340,2013,12,23,13,40,59,145.492,-42.09,2.0,2.7,ML,MEL,0,2.7,ML,2.66,2.97
201312271333,2013,12,27,13,33,49,139.889,-25.638,9.5,3.2,ML,ADE,0,3.2,ML,2.66,2.97
201312300022,2013,12,30,00,22,2,152.7,-24.337,10.0,2.9,ML,MEL,0,2.9,ML,2.87,3.12
201312300907,2013,12,30,09,07,1,128.7,-16.604,0.0,3.1,ML,AUST,0,3.1,ML,3.1,3.28
201401010832,2014,1,1,08,32,15,138.813,-31.914,10.0,2.5,ML,ADE,0,2.5,ML,2.45,2.82
201401011155,2014,1,1,11,55,55,133.867,-19.706,10.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201401020021,2014,1,2,00,21,7,124.339,-36.613,20.0,3.86,ML,AUST,0,3.86,ML,3.86,3.87
201401051801,2014,1,5,18,01,1,138.685,-31.949,15.7,3.4,ML,ADE,0,3.4,ML,3.36,3.48
201401052155,2014,1,5,21,55,16,138.611,-34.988,9.7,2.6,ML,ADE,0,2.6,ML,2.57,2.91
201401111311,2014,1,11,13,11,32,152.493,-32.534,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201401120505,2014,1,12,05,05,20,116.845,-29.19,0.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201401130458,2014,1,13,04,58,48,145.35,-37.874,11.8,3.0,ML,MEL,0,3.0,ML,2.99,3.2
201401132221,2014,1,13,22,21,56,137.304,-35.703,13.1,2.5,ML,ADE,0,2.5,ML,2.45,2.82
201401162054,2014,1,16,20,54,31,129.678,-15.073,10.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201401170017,2014,1,17,00,17,39,138.146,-33.299,14.2,3.3,ML,ADE,0,3.3,ML,3.29,3.42
201401170449,2014,1,17,04,49,6,119.495,-22.377,0.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201401171609,2014,1,17,16,09,27,135.277,-27.537,15.8,2.9,ML,ADE,0,2.9,ML,2.68,2.98
201401181148,2014,1,18,11,48,52,145.592,-37.92,9.4,2.5,ML,MEL,0,2.5,ML,2.49,2.85
201401191522,2014,1,19,15,22,48,151.335,-32.313,3.1,2.8,ML,SRC,0,2.8,ML,2.75,3.03
201401191813,2014,1,19,18,13,26,138.306,-33.149,11.9,3.2,ML,ADE,0,3.2,ML,3.21,3.36
201401200309,2014,1,20,03,09,27,117.455,-30.666,10.0,2.8,ML,AUST,1,2.8,ML,2.8,3.07
201401220807,2014,1,22,08,07,19,136.555,-28.874,18.2,3.1,ML,ADE,1,3.1,ML,3.02,3.22
201401221100,2014,1,22,11,00,36,136.555,-28.874,18.2,3.9,ML,ADE,0,3.9,ML,3.82,3.83
201401221151,2014,1,22,11,51,45,146.784,-37.272,12.7,2.5,ML,MEL,0,2.5,ML,2.46,2.83
201401230446,2014,1,23,04,46,4,136.451,-28.939,9.5,2.7,ML,ADE,1,2.7,ML,2.64,2.95
201401230902,2014,1,23,09,02,28,148.78,-32.896,3.9,4.1,ML,MEL,0,4.1,ML,4.04,4.01
201401240032,2014,1,24,00,32,2,117.678,-30.61,0.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201401251338,2014,1,25,13,38,58,150.739,-32.485,10.0,3.1,ML,SRC,0,3.1,ML,3.05,3.25
201401251817,2014,1,25,18,17,13,147.141,-34.038,10.0,2.5,ML,MEL,0,2.5,ML,2.47,2.84
201401301802,2014,1,30,18,02,5,136.749,-29.218,6.6,2.9,ML,ADE,0,2.9,ML,2.83,3.09
201401310303,2014,1,31,03,03,25,117.585,-33.454,6.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201402010526,2014,2,1,05,26,37,119.627,-34.614,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201402011733,2014,2,1,17,33,48,117.11,-30.549,14.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201402012232,2014,2,1,22,32,57,138.539,-37.458,35.9,2.7,ML,ADE,0,2.7,ML,2.71,3.0
201402020528,2014,2,2,05,28,56,134.008,-19.803,5.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201402020657,2014,2,2,06,57,13,148.585,-33.354,10.0,2.8,ML,MEL,0,2.8,ML,2.73,3.01
201402030106,2014,2,3,01,06,39,114.251,-24.941,10.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201402040450,2014,2,4,04,50,38,120.217,-30.256,0.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201402050953,2014,2,5,09,53,46,148.81,-32.907,1.9,2.5,ML,GG,0,2.5,ML,2.44,2.82
201402061341,2014,2,6,13,41,40,129.565,-15.058,10.0,3.32,ML,AUST,0,3.32,ML,3.32,3.45
201402070118,2014,2,7,01,18,41,126.183,-32.285,0.0,3.2,ML,AUST,0,3.2,ML,3.2,3.36
201402071821,2014,2,7,18,21,51,117.097,-30.536,14.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201402091053,2014,2,9,10,53,9,117.74,-30.491,3.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201402110108,2014,2,11,01,08,53,145.305,-41.863,10.0,2.6,ML,MEL,0,2.6,ML,2.56,2.9
201402150458,2014,2,15,04,58,7,125.979,-31.64,0.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201402151044,2014,2,15,10,44,55,136.456,-33.782,7.2,3.0,ML,ADE,0,3.0,ML,2.92,3.15
201402221705,2014,2,22,17,05,12,141.257,-24.615,0.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201402240603,2014,2,24,06,03,55,152.8,-24.372,10.3,2.6,ML,MEL,0,2.6,ML,2.57,2.9
201402241512,2014,2,24,15,12,57,150.519,-30.855,10.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201402260000,2014,2,26,00,00,7,121.187,-30.679,0.0,4.32,MW,AUST,0,4.32,MW,4.32,4.32
201402260939,2014,2,26,09,39,33,137.622,-37.904,13.2,2.6,ML,ADE,0,2.6,ML,2.48,2.85
201402270149,2014,2,27,01,49,28,147.204,-33.85,0.0,3.2,ML,AUST,0,3.2,ML,3.2,3.36
201403010513,2014,3,1,05,13,38,147.003,-33.835,10.0,3.0,ML,MEL,0,3.0,ML,2.96,3.18
201403011414,2014,3,1,14,14,56,122.304,-17.698,10.0,3.2,ML,AUST,0,3.2,ML,3.2,3.36
201403042314,2014,3,4,23,14,28,106.958,-32.4,28.0,,nan,AUST,0,,nan,,
201403050332,2014,3,5,03,32,29,136.465,-33.813,3.6,2.6,ML,ADE,0,2.6,ML,2.52,2.87
201403051825,2014,3,5,18,25,44,114.719,-21.871,0.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201403052331,2014,3,5,23,31,32,114.575,-21.908,0.0,2.8,ML,AUST,1,2.8,ML,2.8,3.07
201403061531,2014,3,6,15,31,25,139.935,-38.541,13.0,2.5,ML,ADE,0,2.5,ML,2.44,2.82
201403062349,2014,3,6,23,49,46,117.761,-30.402,0.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201403130835,2014,3,13,08,35,24,141.146,-35.644,8.4,2.6,ML,ADE,0,2.6,ML,2.59,2.92
201403160324,2014,3,16,03,24,51,124.438,-17.414,10.0,4.01,ML,AUST,0,4.01,ML,4.01,3.99
201403170149,2014,3,17,01,49,44,152.798,-24.324,10.0,2.5,ML,MEL,0,2.5,ML,2.46,2.83
201403201542,2014,3,20,15,42,21,138.97,-28.226,7.0,2.6,ML,ADE,0,2.6,ML,2.34,2.75
201403240850,2014,3,24,08,50,38,138.231,-32.06,14.9,2.7,ML,ADE,0,2.7,ML,2.69,2.99
201403250551,2014,3,25,05,51,59,148.964,-34.184,0.0,2.8,ML,MEL,0,2.8,ML,2.75,3.03
201403251757,2014,3,25,17,57,13,121.639,-36.422,10.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201403310540,2014,3,31,05,40,19,138.251,-32.745,12.5,3.2,ML,ADE,0,3.2,ML,3.25,3.39
201404010701,2014,4,1,07,01,57,117.768,-30.422,2.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201404020323,2014,4,2,03,23,16,139.0,-33.653,14.7,3.0,ML,ADE,0,3.0,ML,2.98,3.2
201404022018,2014,4,2,20,18,8,144.563,-39.561,10.0,3.2,ML,MEL,0,3.2,ML,3.13,3.31
201404041303,2014,4,4,13,03,8,121.176,-30.723,0.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201404041521,2014,4,4,15,21,1,121.428,-30.775,0.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201404050255,2014,4,5,02,55,54,117.778,-30.414,7.0,3.1,ML,AUST,0,3.1,ML,3.1,3.28
201404121911,2014,4,12,19,11,7,115.553,-35.819,10.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201404131913,2014,4,13,19,13,10,138.41,-31.83,6.9,3.2,ML,ADE,0,3.2,ML,3.18,3.34
201404141254,2014,4,14,12,54,32,121.433,-30.743,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201404210942,2014,4,21,09,42,1,114.918,-24.753,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201404211651,2014,4,21,16,51,47,148.608,-32.608,2.0,3.7,ML,MEL,0,3.7,ML,3.71,3.75
201404231301,2014,4,23,13,01,6,138.437,-33.353,18.5,3.1,ML,ADE,0,3.1,ML,3.07,3.26
201404290723,2014,4,29,07,23,36,138.15,-31.39,14.7,2.5,ML,ADE,0,2.5,ML,2.44,2.82
201404290954,2014,4,29,09,54,56,139.559,-32.816,2.8,4.12,MW,ADE,0,4.12,MW,4.12,4.12
201404291117,2014,4,29,11,17,46,139.559,-32.816,2.8,3.0,ML,ADE,1,3.0,ML,2.99,3.21
201405010817,2014,5,1,08,17,51,126.419,-18.205,5.0,3.1,ML,AUST,0,3.1,ML,3.1,3.28
201405011029,2014,5,1,10,29,46,135.891,-34.989,10.9,2.8,ML,ADE,0,2.8,ML,2.7,3.0
201405042237,2014,5,4,22,37,54,128.589,-23.005,10.0,3.91,MW,AUST,0,3.91,MW,3.91,3.91
201405081808,2014,5,8,18,08,32,116.59,-20.4,30.0,3.38,ML,AUST,0,3.38,ML,3.38,3.49
201405100929,2014,5,10,09,29,11,147.492,-41.781,5.3,2.6,ML,MEL,0,2.6,ML,2.56,2.9
201405101033,2014,5,10,10,33,7,140.619,-38.997,8.9,2.8,ML,ADE,0,2.8,ML,2.82,3.08
201405112034,2014,5,11,20,34,11,117.474,-30.618,12.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201405131351,2014,5,13,13,51,0,122.339,-28.327,9.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201405171433,2014,5,17,14,33,10,137.599,-37.891,19.6,3.24,ML,ADE,0,3.24,ML,3.24,3.39
201405201833,2014,5,20,18,33,15,146.053,-38.426,13.3,2.8,ML,SRC,0,2.8,ML,2.78,3.05
201405202253,2014,5,20,22,53,53,147.444,-38.552,10.0,3.2,ML,MEL,0,3.2,ML,3.2,3.36
201405221544,2014,5,22,15,44,57,138.673,-32.02,16.9,2.6,ML,ADE,0,2.6,ML,2.57,2.9
201405240845,2014,5,24,08,45,4,117.42,-30.665,16.0,2.8,ML,AUST,1,2.8,ML,2.8,3.07
201405311959,2014,5,31,19,59,26,117.658,-30.636,11.0,2.5,ML,AUST,1,2.5,ML,2.5,2.86
201406021012,2014,6,2,10,12,22,126.236,-32.693,10.0,3.25,ML,AUST,0,3.25,ML,3.25,3.4
201406040229,2014,6,4,02,29,8,137.615,-29.902,8.6,4.64,ML,ADE,0,4.64,ML,4.64,4.52
201406050257,2014,6,5,02,57,52,137.652,-29.897,10.0,3.2,ML,AUST,1,3.2,ML,3.2,3.36
201406061742,2014,6,6,17,42,12,117.625,-30.662,13.0,2.6,ML,AUST,1,2.6,ML,2.6,2.93
201406070554,2014,6,7,05,54,54,135.116,-27.225,27.4,3.1,ML,ADE,0,3.1,ML,2.82,3.08
201406071521,2014,6,7,15,21,23,133.935,-19.817,10.0,3.26,ML,AUST,0,3.26,ML,3.26,3.4
201406091807,2014,6,9,18,07,35,137.622,-29.918,12.3,3.74,ML,ADE,1,3.74,ML,3.74,3.77
201406102019,2014,6,10,20,19,29,117.767,-30.436,10.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201406122008,2014,6,12,20,08,9,138.296,-32.492,16.2,3.0,ML,ADE,0,3.0,ML,3.03,3.23
201406140506,2014,6,14,05,06,50,116.771,-29.2,7.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201406141419,2014,6,14,14,19,7,151.679,-25.228,5.0,3.1,ML,MEL,0,3.1,ML,3.12,3.3
201406150738,2014,6,15,07,38,45,121.783,-15.314,10.0,3.5,ML,AUST,0,3.5,ML,3.5,3.59
201406170343,2014,6,17,03,43,17,120.657,-21.819,10.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201406201233,2014,6,20,12,33,57,121.552,-30.66,0.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201406211051,2014,6,21,10,51,18,138.31,-32.979,13.1,2.7,ML,ADE,0,2.7,ML,2.75,3.03
201406271040,2014,6,27,10,40,39,134.006,-19.967,10.0,3.1,ML,AUST,0,3.1,ML,3.1,3.28
201406280642,2014,6,28,06,42,16,145.295,-39.448,9.5,3.3,ML,GG,0,3.3,ML,3.23,3.38
201407070756,2014,7,7,07,56,7,137.461,-36.076,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201407080649,2014,7,8,06,49,7,116.172,-30.463,10.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201407091555,2014,7,9,15,55,33,127.32,-23.122,10.0,3.49,ML,AUST,0,3.49,ML,3.49,3.58
201407102156,2014,7,10,21,56,29,118.617,-30.493,10.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201407112025,2014,7,11,20,25,47,146.455,-36.651,7.0,2.5,ML,MEL,0,2.5,ML,2.46,2.83
201407120344,2014,7,12,03,44,56,146.06,-38.437,16.4,2.6,ML,GG,0,2.6,ML,2.58,2.91
201407151538,2014,7,15,15,38,23,133.822,-19.756,10.0,3.3,ML,AUST,0,3.3,ML,3.3,3.43
201407160035,2014,7,16,00,35,7,128.382,-25.718,10.0,3.47,ML,AUST,0,3.47,ML,3.47,3.56
201407171839,2014,7,17,18,39,53,117.798,-30.371,13.0,3.3,ML,AUST,0,3.3,ML,3.3,3.43
201407180747,2014,7,18,07,47,24,116.999,-25.288,13.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201407190540,2014,7,19,05,40,9,119.432,-22.887,15.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201407192152,2014,7,19,21,52,27,117.917,-19.503,23.0,3.49,ML,AUST,0,3.49,ML,3.49,3.58
201407201421,2014,7,20,14,21,24,120.667,-29.611,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201407202026,2014,7,20,20,26,21,147.876,-28.249,15.0,4.3,ML,MEL,0,4.3,ML,4.13,4.09
201407221949,2014,7,22,19,49,46,117.689,-30.642,10.0,3.25,ML,AUST,0,3.25,ML,3.25,3.4
201407231805,2014,7,23,18,05,48,118.065,-33.442,0.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201407241906,2014,7,24,19,06,43,147.876,-28.274,6.2,2.8,ML,MEL,1,2.8,ML,2.63,2.94
201407260215,2014,7,26,02,15,3,119.79,-28.297,0.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201407271139,2014,7,27,11,39,0,142.025,-30.179,0.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201407271859,2014,7,27,18,59,24,116.976,-32.271,12.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201407290439,2014,7,29,04,39,10,118.765,-18.315,40.0,3.85,ML,AUST,0,3.85,ML,3.85,3.86
201407290650,2014,7,29,06,50,7,123.863,-26.105,10.0,3.46,ML,AUST,0,3.46,ML,3.46,3.56
201407310530,2014,7,31,05,30,37,141.564,-31.201,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201407310530,2014,7,31,05,30,40,141.735,-31.307,17.8,2.5,ML,ADE,0,2.5,ML,2.45,2.82
201407312014,2014,7,31,20,14,41,151.373,-32.842,0.0,2.6,ML,SRC,0,2.6,ML,2.55,2.89
201408010637,2014,8,1,06,37,13,139.49,-33.09,7.9,2.5,ML,ADE,0,2.5,ML,2.48,2.84
201408020517,2014,8,2,05,17,51,116.804,-29.192,0.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201408021413,2014,8,2,14,13,16,148.988,-28.508,10.0,2.9,ML,MEL,0,2.9,ML,2.71,3.0
201408061340,2014,8,6,13,40,45,142.201,-38.918,10.0,2.6,ML,MEL,0,2.6,ML,2.56,2.9
201408072028,2014,8,7,20,28,1,118.921,-32.254,10.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201408080506,2014,8,8,05,06,37,133.896,-19.916,2.0,3.38,ML,AUST,0,3.38,ML,3.38,3.49
201408081617,2014,8,8,16,17,19,146.416,-17.044,0.0,3.33,ML,AUST,0,3.33,ML,3.33,3.46
201408102150,2014,8,10,21,50,38,146.931,-37.329,8.4,2.5,ML,GG,0,2.5,ML,2.47,2.84
201408111834,2014,8,11,18,34,21,151.968,-22.262,10.0,2.6,ML,MEL,0,2.6,ML,2.47,2.83
201408131522,2014,8,13,15,22,33,142.0532,-33.5198,10.0,3.36,ML,GG,0,3.36,ML,3.36,3.48
201408141708,2014,8,14,17,08,10,114.219,-24.595,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201408162215,2014,8,16,22,15,57,114.574,-23.517,10.0,3.56,ML,AUST,0,3.56,ML,3.56,3.63
201408170228,2014,8,17,02,28,0,119.335,-23.055,0.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201408191410,2014,8,19,14,10,21,119.382,-31.403,14.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201408211332,2014,8,21,13,32,26,116.071,-28.213,10.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201408211448,2014,8,21,14,48,56,136.479,-33.82,7.1,2.8,ML,ADE,0,2.8,ML,2.72,3.01
201408212152,2014,8,21,21,52,35,144.448,-42.065,10.0,3.4,ML,MEL,0,3.4,ML,3.4,3.51
201408220725,2014,8,22,07,25,18,114.61,-23.505,10.0,3.81,ML,AUST,0,3.81,ML,3.81,3.83
201408220835,2014,8,22,08,35,17,150.662,-25.701,4.0,3.0,ML,MEL,1,3.0,ML,2.97,3.19
201408220838,2014,8,22,08,38,11,150.668,-25.714,4.0,3.1,ML,MEL,0,3.1,ML,3.07,3.26
201408231151,2014,8,23,11,51,19,119.56,-18.297,0.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201408232145,2014,8,23,21,45,21,132.597,-27.745,30.4,2.7,ML,ADE,0,2.7,ML,2.17,2.64
201408270946,2014,8,27,09,46,45,152.989,-31.979,10.0,3.1,ML,MEL,0,3.1,ML,3.03,3.23
201408272101,2014,8,27,21,01,48,150.633,-25.654,1.3,3.1,ML,MEL,1,3.1,ML,3.07,3.27
201408301043,2014,8,30,10,43,56,136.466,-33.816,4.4,3.3,ML,ADE,0,3.3,ML,3.22,3.37
201408301044,2014,8,30,10,44,34,136.466,-33.816,4.4,3.3,ML,ADE,0,3.3,ML,3.22,3.37
201408311053,2014,8,31,10,53,6,140.68,-38.076,37.9,2.8,ML,ADE,0,2.8,ML,2.9,3.14
201409010835,2014,9,1,08,35,1,137.401,-25.887,10.0,2.8,ML,ADE,0,2.8,ML,2.12,2.6
201409011418,2014,9,1,14,18,30,139.617,-26.19,23.1,3.29,ML,ADE,0,3.29,ML,3.29,3.43
201409012301,2014,9,1,23,01,33,133.872,-19.942,5.0,3.9,MW,AUST,0,3.9,MW,3.9,3.9
201409040644,2014,9,4,06,44,3,117.84,-30.48,10.0,2.8,ML,AUST,0,2.8,ML,2.8,3.07
201409040653,2014,9,4,06,53,55,117.787,-30.386,10.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201409051407,2014,9,5,14,07,29,143.895,-16.949,0.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201409061354,2014,9,6,13,54,10,124.413,-30.018,13.0,3.2,ML,AUST,0,3.2,ML,3.2,3.36
201409070117,2014,9,7,01,17,51,141.822,-29.827,10.0,2.7,ML,AUST,0,2.7,ML,2.7,3.0
201409081257,2014,9,8,12,57,26,117.207,-33.71,12.0,2.6,ML,AUST,0,2.6,ML,2.6,2.93
201409130852,2014,9,13,08,52,54,139.103,-33.766,15.1,2.6,ML,ADE,0,2.6,ML,2.58,2.91
201409132209,2014,9,13,22,09,34,113.285,-24.903,15.0,3.2,ML,AUST,0,3.2,ML,3.2,3.36
201409150639,2014,9,15,06,39,42,138.51,-32.038,25.5,2.5,ML,ADE,0,2.5,ML,2.47,2.84
201409171416,2014,9,17,14,16,52,139.023,-33.463,8.7,3.2,ML,ADE,0,3.2,ML,3.16,3.33
201409180321,2014,9,18,03,21,52,126.97,-31.646,15.0,3.25,ML,AUST,0,3.25,ML,3.25,3.4
201409181207,2014,9,18,12,07,57,138.242,-32.884,16.6,2.8,ML,ADE,0,2.8,ML,2.84,3.1
201409190159,2014,9,19,01,59,23,149.201,-32.434,0.1,2.6,ML,SRC,0,2.6,ML,2.51,2.87
201409201352,2014,9,20,13,52,25,136.668,-33.249,11.1,2.8,ML,ADE,0,2.8,ML,2.8,3.07
201409231155,2014,9,23,11,55,10,151.367,-32.87,0.0,3.13,ML,SRC,0,3.13,ML,3.13,3.31
201409241355,2014,9,24,13,55,32,150.082,-29.455,10.0,2.6,ML,MEL,0,2.6,ML,2.55,2.89
201409252301,2014,9,25,23,01,5,117.793,-30.477,10.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201409261538,2014,9,26,15,38,16,119.534,-20.1,10.0,4.02,MW,AUST,0,4.02,MW,4.02,4.02
201409291927,2014,9,29,19,27,29,120.989,-18.972,10.0,3.1,ML,AUST,0,3.1,ML,3.1,3.28
201409302038,2014,9,30,20,38,34,149.361,-21.423,10.0,2.9,ML,MEL,0,2.9,ML,2.84,3.1
201410011409,2014,10,1,14,09,38,138.388,-33.577,13.2,3.0,ML,ADE,0,3.0,ML,2.99,3.2
201410042203,2014,10,4,22,03,23,146.728,-38.526,10.0,2.5,ML,MEL,0,2.5,ML,2.48,2.84
201410091545,2014,10,9,15,45,32,127.132,-18.137,9.0,2.9,ML,AUST,0,2.9,ML,2.9,3.14
201410100423,2014,10,10,04,23,9,113.734,-27.269,10.0,3.48,ML,AUST,0,3.48,ML,3.48,3.57
201410120443,2014,10,12,04,43,54,113.893,-29.923,10.0,3.3,ML,MEL,0,3.3,ML,3.3,3.43
201410131326,2014,10,13,13,26,31,134.029,-19.822,14.0,3.0,ML,AUST,0,3.0,ML,3.0,3.21
201410131800,2014,10,13,18,00,19,147.956,-35.153,2.6,2.5,ML,SRC,0,2.5,ML,2.47,2.83
201410162341,2014,10,16,23,41,0,116.214,-28.741,0.0,2.5,ML,AUST,0,2.5,ML,2.5,2.86
201410170813,2014,10,17,08,13,43,146.227,-38.219,10.6,3.3,ML,SRC,0,3.3,ML,3.3,3.43
201410190334,2014,10,19,03,34,17,140.73,-27.771,20.0,3.2,ML,ADE,0,3.2,ML,2.87,3.12
